row_id,order_id,order_date,order_priority,order_quantity,sales,ship_mode,profit,unit_price,customer_name,province,region,customer_segment,product_category,product_sub_category,product_name,product_container
962,6979,27/2/09,Critical,28,334.89,Regular Air,-1.44,11.99,Keith Dawkins,Manitoba,Prarie,Home Office,Technology,Office Machines,TI 30X Scientific Calculator,Medium Box
985,7107,4/1/12,Not Specified,3,172.04,Regular Air,143.08,54.2,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Medium Box
986,7107,4/1/12,Not Specified,3,113.14,Regular Air,-21.23,37.94,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag
987,7107,4/1/12,Not Specified,32,1724.82,Regular Air,407.8,55.29,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box
1132,8288,9/5/11,Critical,22,1337.81,Regular Air,407.12,59.78,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box
1187,8678,30/9/12,Low,31,937.8,Regular Air,27.12,29.74,Ken Black,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box
1480,10659,14/5/09,Critical,40,227.37,Regular Air,-92.07,5.28,Dave Brooks,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1954,Small Box
1489,10695,2/5/11,High,39,6330.085999999999,Regular Air,1421.89,205.99,Deborah Brumfield,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,V70,Small Box
1620,11719,5/2/11,Not Specified,3,1566.8,Delivery Truck,-1044.92,500.97,Keith Dawkins,Manitoba,Prarie,Home Office,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum
1621,11719,5/2/11,Not Specified,30,616.01,Regular Air,-74.88,21.38,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack
1622,11719,5/2/11,Not Specified,17,438.6085,Regular Air,-56.05,28.99,Keith Dawkins,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box
1651,11908,25/5/10,Not Specified,5,1386.6,Delivery Truck,-556.18,280.98,Marc Crier,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum
1923,13765,5/4/09,Not Specified,45,1553.38,Regular Air,180.88,36.55,Scot Wooten,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag
1967,14055,1/9/09,High,21,441.7,Regular Air,167.18,22.23,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Small Pack
2010,14342,27/4/09,Low,38,10823.84,Regular Air,3857.43,300.97,Deborah Brumfield,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box
2063,14756,31/8/09,Low,2,42.3,Regular Air,-25.38,19.23,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack
2065,14785,9/10/09,High,20,94.86,Regular Air,39.69,4.91,Nicole Brennan,Manitoba,Prarie,Consumer,Office Supplies,Labels,Avery 493,Small Box
2066,14785,9/10/09,High,25,744.12,Regular Air,146.51,28.15,Nicole Brennan,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack
2079,14855,30/4/10,Not Specified,44,174.9,Express Air,-150.9,3.58,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box
2080,14855,30/4/10,Not Specified,48,103.8,Regular Air,-150.53,2.23,John Lee,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Eldon Pizzaz™ Desk Accessories,Small Pack
2081,14855,30/4/10,Not Specified,19,2557.51,Delivery Truck,-168.48,124.49,John Lee,Manitoba,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box
2105,15045,20/8/10,Not Specified,11,1378.72,Delivery Truck,-640.6,122.99,Logan Currie,Manitoba,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum
2266,16289,17/7/10,High,49,5610.611999999999,Regular Air,2040.87,125.99,John Lee,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,V2397,Small Box
2718,19621,7/9/11,Critical,20,67.03,Regular Air,-30.4,3.14,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag
2719,19621,7/9/11,Critical,15,140.82,Express Air,-43.26,7.98,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Iris Project Case,Medium Box
2771,20036,5/12/10,Not Specified,28,4371.92,Delivery Truck,-533.44,150.98,John Lee,Manitoba,Prarie,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box
2772,20036,5/12/10,Not Specified,21,1745.118,Regular Air,307.25,95.99,John Lee,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T60,Small Box
2880,20773,5/3/09,Not Specified,44,479.96,Regular Air,122.54,10.91,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box
2909,20967,15/3/11,High,50,28664.52,Regular Air,13340.26,599.99,Deborah Brumfield,Manitoba,Prarie,Small Business,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box
2910,20967,15/3/11,High,6,635.7405,Regular Air,-397.53,125.99,Deborah Brumfield,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,M3682,Small Box
2974,21478,2/3/12,Low,16,423.07,Regular Air,126.95,25.38,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack
2975,21478,2/3/12,Low,33,1602.21,Regular Air,728.49,48.04,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1937,Small Box
3000,21633,27/3/09,Medium,29,547.82,Regular Air,69.63,18.7,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Small Pack
3015,21696,21/10/10,Medium,14,278.27,Regular Air,-51.91,19.35,Marc Crier,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC Durable Plastic Covers,Small Box
3184,22851,1/3/09,Critical,25,667.36,Regular Air,218.89,28.48,Denise Monton,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack
3185,22851,1/3/09,Critical,13,32.37,Regular Air,-48.55,2.08,Denise Monton,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box
3186,22851,1/3/09,Critical,38,1409.0875,Express Air,233.56,45.99,Denise Monton,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,KF 788,Small Box
3295,23557,31/5/11,Not Specified,7,1011.16,Regular Air,547.96,136.98,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box
3443,24577,1/3/10,Medium,8,180.79,Regular Air,20.09,22.84,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1929,Small Box
3504,24961,26/1/10,Low,8,487.59,Delivery Truck,-205.29,58.14,Ken Black,Manitoba,Prarie,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box
3507,24966,17/12/11,Medium,34,4152.12,Regular Air,817.98,120.33,Deborah Brumfield,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ®,Small Box
3838,27363,18/10/11,Medium,16,323.26,Regular Air,98.34,20.24,Deborah Brumfield,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack
4074,29028,5/2/11,Critical,43,17131.36,Delivery Truck,4722.77,400.97,Marc Crier,Manitoba,Prarie,Corporate,Technology,Office Machines,Epson FX-980 Dot Matrix Printer,Jumbo Drum
4089,29156,24/2/10,Low,10,208.77,Regular Air,-76.58,20.97,Denise Monton,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box
4115,29282,28/11/12,Medium,4,34.27,Regular Air,-26.44,6.48,Scot Wooten,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1905,Small Box
4214,29957,13/3/10,Critical,28,2555.37,Delivery Truck,-824.91,95.98,Dave Brooks,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum
4231,30053,1/2/09,Critical,41,3279.01,Delivery Truck,349.22,80.97,Marc Crier,Manitoba,Prarie,Consumer,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum
4233,30081,17/12/11,High,26,213.49,Regular Air,-136.45,8.04,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box
4246,30214,4/10/09,Low,38,375.61,Express Air,-21.26,10.44,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",Small Box
4280,30497,6/2/11,Critical,34,706.91,Express Air,85.68,20.98,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box
4281,30497,6/2/11,Critical,31,190.06,Regular Air,-61.9,5.98,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1947,Small Box
4343,30917,1/11/10,Low,11,86.79,Regular Air,-45.6,8.12,Marc Crier,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack
4344,30917,1/11/10,Low,8,753.8,Regular Air,-32.3,96.45,Marc Crier,Manitoba,Prarie,Corporate,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box
4444,31681,7/11/12,Not Specified,38,212.12,Regular Air,-93.78,5.28,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box
4456,31777,19/10/11,Not Specified,32,6483.42,Delivery Truck,1590.95,200.98,Logan Currie,Manitoba,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum
4457,31777,19/10/11,Not Specified,10,137.77,Regular Air,1.85,12.28,Logan Currie,Manitoba,Prarie,Small Business,Office Supplies,Paper,Xerox 1881,Small Box
4596,32710,16/11/09,High,43,540.33,Regular Air,-59.06,12.44,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box
4644,33060,19/2/10,High,3,15.88,Regular Air,-11.04,3.74,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box
4675,33254,3/11/11,Not Specified,11,466.35,Regular Air,159.25,39.98,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag
4720,33605,3/4/12,Critical,42,153.01,Regular Air,-218.53,3.52,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box
4807,34180,3/9/11,High,2,27.0,Express Air,-4.9,5.78,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1924,Small Box
4939,35137,17/7/10,High,41,225.06,Express Air,7.3,5.34,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box
4940,35137,17/7/10,High,47,1041.78,Regular Air,283.79,23.99,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box
5185,36838,8/4/09,Low,3,32.76,Express Air,11.29,6.3,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Labels,Avery 51,Small Box
5232,37252,19/11/11,Low,21,1503.49,Regular Air,408.73,70.97,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box
5233,37252,19/11/11,Low,1,10.62,Regular Air,-31.2,8.32,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack
5234,37252,19/11/11,Low,50,2337.03,Regular Air,-37.19,49.99,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box
5235,37252,19/11/11,Low,34,29345.27,Delivery Truck,7497.55,880.98,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box
5496,38979,26/2/10,Low,48,3355.1,Delivery Truck,-1701.96,70.98,Steve Chapman,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum
5497,38979,26/2/10,Low,34,2864.55,Regular Air,1021.07,82.99,Steve Chapman,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box
5498,38979,26/2/10,Low,31,65.61,Regular Air,-16.63,1.95,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag
5588,39619,4/1/12,Low,15,742.8,Regular Air,265.87,49.34,Ken Black,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box
5670,40101,31/1/09,Low,46,2188.06,Express Air,33.77,49.99,John Lee,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box
5852,41542,26/9/09,High,47,6181.48,Delivery Truck,-194.83,124.49,Marc Crier,Manitoba,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box
6010,42565,22/9/10,Low,33,283.8,Regular Air,47.52,8.69,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box
6041,42823,25/6/10,Medium,8,49.14,Express Air,-22.56,4.28,Steve Chapman,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1980,Small Box
6131,43398,24/4/11,Not Specified,10,1600.85,Delivery Truck,-193.97,159.31,John Lee,Manitoba,Prarie,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum
6212,44002,7/2/09,Medium,46,320.93,Regular Air,-66.48,6.68,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1923,Small Box
6213,44002,7/2/09,Medium,14,261.85,Regular Air,-52.33,17.7,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box
6236,44196,22/8/09,Not Specified,10,56.91,Regular Air,7.5,5.18,Cynthia Delaney,Manitoba,Prarie,Corporate,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag
6267,44359,29/11/10,High,19,113.2,Regular Air,24.83,6.08,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag
6334,44871,3/5/11,Critical,27,94.46,Regular Air,-75.09,3.28,Denise Monton,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag
6475,46055,2/6/12,Medium,25,1291.2,Regular Air,-5.6,50.98,Marc Crier,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box
6556,46624,26/4/10,Not Specified,28,110.2,Regular Air,42.84,4.13,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Labels,Avery 506,Small Box
6557,46624,26/4/10,Not Specified,12,54.86,Regular Air,-50.6,4.28,Keith Dawkins,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1927,Small Box
6618,47079,16/12/11,Critical,34,1069.85,Delivery Truck,-1179.39,31.76,Ed Braxton,Manitoba,Prarie,Home Office,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box
6674,47494,1/7/09,High,42,1967.83,Regular Air,659.6,45.19,Marc Crier,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack
6675,47494,1/7/09,High,9,52.59,Regular Air,-28.14,4.98,Marc Crier,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 1897,Small Box
6694,47622,12/9/12,Not Specified,41,8188.19,Regular Air,3702.0,204.1,Lindsay Williams,Manitoba,Prarie,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box
6731,47938,24/6/09,Low,17,283.6535,Regular Air,-113.05,20.99,Lindsay Williams,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag
6744,48032,26/8/10,High,42,309.17,Regular Air,-283.31,7.77,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box
6745,48032,26/8/10,High,29,412.86,Regular Air,-104.43,15.14,John Lee,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box
6884,49062,11/4/12,Low,33,103.32,Regular Air,-25.68,2.98,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag
6941,49541,16/1/09,Medium,35,503.75,Regular Air,16.46,13.43,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box
6970,49799,24/8/09,High,4,1614.97,Delivery Truck,-593.15,376.13,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box
6971,49799,24/8/09,High,12,2119.0415,Regular Air,-6.57,195.99,Keith Dawkins,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box
6973,49828,30/8/11,Medium,39,272.39,Express Air,-91.48,6.48,Ed Braxton,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 21,Small Box
7014,50054,6/9/10,Not Specified,50,5369.46,Regular Air,1370.26,99.99,Cynthia Delaney,Manitoba,Prarie,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box
7015,50054,6/9/10,Not Specified,41,1439.96,Regular Air,182.46,33.29,Cynthia Delaney,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Small Box
7058,50370,6/11/12,Critical,25,122.05,Express Air,-67.6,4.24,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box
7150,51009,5/11/11,Not Specified,10,48.0,Regular Air,-29.14,4.18,Scot Wooten,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box
7698,55200,28/8/10,Medium,33,505.08,Regular Air,-56.91,15.15,Joe Elijah,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Plastic Binding Combs,Small Box
7699,55200,28/8/10,Medium,4,649.2385,Regular Air,-830.72,205.99,Joe Elijah,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,ELITE Series,Small Box
7799,55808,14/2/11,Not Specified,6,830.28,Delivery Truck,-382.98,122.99,Ed Braxton,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum
7800,55808,14/2/11,Not Specified,45,837.3860000000001,Regular Air,104.33,20.99,Ed Braxton,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box
7823,55937,26/1/09,Medium,10,392.77,Regular Air,-146.2,39.98,Stefanie Holloman,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box
7824,55937,26/1/09,Medium,24,7332.088000000001,Delivery Truck,53.79,376.13,Stefanie Holloman,Manitoba,Prarie,Small Business,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box
7854,56161,14/4/12,High,38,1504.22,Express Air,118.97,39.99,Ed Braxton,Manitoba,Prarie,Home Office,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box
8050,57477,26/9/10,High,50,745.48,Regular Air,119.12,14.56,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box
8051,57477,26/9/10,High,45,3086.5115,Regular Air,1560.96,85.99,Ed Braxton,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Accessory12,Small Box
8255,59044,20/7/11,Critical,6,20.19,Regular Air,1.25,3.08,Phillip Flathmann,Manitoba,Prarie,Small Business,Office Supplies,Labels,Avery 481,Small Box
8286,59204,29/2/12,Medium,25,151.75,Regular Air,-66.24,5.8,Corey Catlett,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box
8393,59969,11/1/12,High,42,437.73,Regular Air,205.7,9.9,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box
8394,59969,11/1/12,High,16,275.01,Regular Air,-87.11,15.7,Ed Braxton,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box
26,166,11/9/11,High,10,567.936,Express Air,-126.09,65.99,Valerie Takahito,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,i270,Small Box
31,197,6/4/11,High,23,310.52,Regular Air,33.22,12.98,Penelope Sewall,Manitoba,Prarie,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack
41,231,28/9/09,High,2,689.74,Regular Air,-490.84,363.25,Sean Braxton,Manitoba,Prarie,Small Business,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box
81,487,17/8/12,Critical,19,210.4,Regular Air,-18.96,10.89,Valerie Dominguez,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box
109,710,1/1/10,Low,42,161.77,Regular Air,-150.37,3.58,Susan MacKendrick,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box
110,710,1/1/10,Low,11,447.09,Regular Air,89.03,41.32,Susan MacKendrick,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box
111,710,1/1/10,Low,29,4192.88,Delivery Truck,731.32,145.45,Susan MacKendrick,Manitoba,Prarie,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum
123,801,17/2/12,Critical,20,59.85,Regular Air,-47.41,2.74,Thais Sissman,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Rogers Handheld Barrel Pencil Sharpener,Small Pack
136,870,19/6/10,Not Specified,23,1661.04,Regular Air,475.54,70.97,Valerie Dominguez,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box
189,1253,25/1/10,Critical,15,494.34,Regular Air,-30.19,31.98,Tanja Norvell,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box
232,1542,14/9/10,Medium,47,2150.25,Regular Air,586.93,48.58,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box
233,1542,14/9/10,Medium,13,448.0,Regular Air,27.2,35.51,Linda Southworth,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote,Small Box
356,2497,26/8/12,Critical,21,3629.1175,Regular Air,636.03,205.99,Michael Moore,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,i470,Small Box
380,2630,23/10/12,Low,31,146.51,Regular Air,37.14,4.73,Patrick Ryan,Manitoba,Prarie,Corporate,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Wrap Bag
384,2657,16/10/11,High,30,8316.76,Delivery Truck,2108.8,279.81,Troy Blackwell,Manitoba,Prarie,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum
385,2657,16/10/11,High,37,2143.2155,Regular Air,464.36,65.99,Troy Blackwell,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,i270,Small Box
389,2688,23/1/12,High,31,2080.035,Regular Air,844.9,85.99,Thais Sissman,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,Accessory8,Small Pack
390,2688,23/1/12,High,7,145.42,Regular Air,-98.46,20.97,Thais Sissman,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box
391,2688,23/1/12,High,11,1559.4355,Regular Air,61.24,155.99,Thais Sissman,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,T39m,Small Box
416,2816,19/9/09,High,35,787.56,Regular Air,220.04,21.98,Ross Baird,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack
419,2818,11/12/09,Medium,37,565.91,Regular Air,192.39,15.68,Ross Baird,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack
420,2818,11/12/09,Medium,39,593.21,Regular Air,44.71,14.98,Ross Baird,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack
421,2818,11/12/09,Medium,2,89.23,Regular Air,-42.72,38.76,Ross Baird,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1892,Small Box
447,3040,11/4/10,Medium,13,98.39,Express Air,-31.54,6.48,Tracy Zic,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 21,Small Box
457,3108,4/8/10,Critical,36,65.39,Regular Air,-0.46,1.82,Jack Garza,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag
